第2名:股票代码：sh.600000, 股票名称：浦发银行,股票价格：4.33791776，股票数量：0，综合排名：2，pb排名：8，分红率排名：12，pe排名：2，ROE排名：2，pb值：1.112432，pe值：5.525984，bonusRate:0.034578802157835285,bonusAmount:0.15,ROE:0.1613709
第3名:股票代码：sh.601988, 股票名称：中国银行,股票价格：1.45141332，股票数量：0，综合排名：3，pb排名：5，分红率排名：5，pe排名：5，ROE排名：14，pb值：1.036618，pe值：6.116497，bonusRate:0.05339623037220025,bonusAmount:0.0775,ROE:0.11315125
第4名:股票代码：sh.601998, 股票名称：中信银行,股票价格：2.48519028，股票数量：0，综合排名：4，pb排名：4，分红率排名：10，pe排名：3，ROE排名：12，pb值：1.022527，pe值：5.893551，bonusRate:0.04023836758286372,bonusAmount:0.1,ROE:0.1152714
第5名:股票代码：sh.601939, 股票名称：建设银行,股票价格：2.3373411，股票数量：0，综合排名：5，pb排名：14，分红率排名：6，pe排名：6，ROE排名：5，pb值：1.279272，pe值：6.169441，bonusRate:0.050591674445805104,bonusAmount:0.11825000000000001,ROE:0.14732995
第6名:股票代码：sh.600015, 股票名称：华夏银行,股票价格：3.11591448，股票数量：0，综合排名：6，pb排名：1，分红率排名：11，pe排名：4，ROE排名：15，pb值：0.983743，pe值：5.900591，bonusRate:0.04011663375305474,bonusAmount:0.125,ROE:0.11227374999999999
第7名:股票代码：sh.601169, 股票名称：北京银行,股票价格：2.48434189，股票数量：0，综合排名：7，pb排名：10，分红率排名：2，pe排名：12，ROE排名：9，pb值：1.154607，pe值：7.257042，bonusRate:0.14025210877879615,bonusAmount:0.1,ROE:0.12184745
第8名:股票代码：sh.601328, 股票名称：交通银行,股票价格：2.41534482，股票数量：0，综合排名：8，pb排名：3，分红率排名：14，pe排名：9，ROE排名：8，pb值：1.009765，pe值：6.507397，bonusRate:0.02070097800776951,bonusAmount:0.05,ROE:0.1306538
第9名:股票代码：sh.601288, 股票名称：农业银行,股票价格：1.40658952，股票数量：0，综合排名：9，pb排名：13，分红率排名：8，pe排名：10，ROE排名：4，pb值：1.269366，pe值：6.530235，bonusRate:0.04674426978526045,bonusAmount:0.06575,ROE:0.14821818181818183
第10名:股票代码：sz.000001, 股票名称：平安银行,股票价格：4.391696，股票数量：0，综合排名：10，pb排名：2，分红率排名：18，pe排名：8，ROE排名：7，pb值：1.003031，pe值：6.38954，bonusRate:0.0,bonusAmount:0.0,ROE:0.13671075
第11名:股票代码：sz.000425, 股票名称：徐工机械,股票价格：3.18084327，股票数量：0，综合排名：11，pb排名：18，分红率排名：1，pe排名：16，ROE排名：1，pb值：1.420877，pe值：9.375352，bonusRate:0.5581606776243333,bonusAmount:0.185,ROE:0.1716362
第12名:股票代码：sh.601398, 股票名称：工商银行,股票价格：2.12632056，股票数量：0，综合排名：12，pb排名：16，分红率排名：7，pe排名：7，ROE排名：6，pb值：1.348509，pe值：6.292399，bonusRate:0.047735041418214004,bonusAmount:0.10149999999999999,ROE:0.14305935
第13名:股票代码：sh.601009, 股票名称：南京银行,股票价格：2.03807376，股票数量：0，综合排名：13，pb排名：9，分红率排名：3，pe排名：11，ROE排名：17，pb值：1.147427，pe值：7.075696，bonusRate:0.07359890644978423,bonusAmount:0.15,ROE:0.10011105000000001
第14名:股票代码：sz.000708, 股票名称：中信特钢,股票价格：3.04421912，股票数量：0，综合排名：14，pb排名：11，分红率排名：4，pe排名：17，ROE排名：13，pb值：1.173341，pe值：10.008763，bonusRate:0.06569829309790289,bonusAmount:0.2,ROE:0.11340650000000001
第15名:股票代码：sh.601800, 股票名称：中国交建,股票价格：3.76983981，股票数量：0，综合排名：15，pb排名：6，分红率排名：13，pe排名：14，ROE排名：18，pb值：1.066786，pe值：8.233022，bonusRate:0.023794114477240877,bonusAmount:0.0897,ROE:0.0996284
第16名:股票代码：sz.002142, 股票名称：宁波银行,股票价格：4.84705485，股票数量：0，综合排名：16，pb排名：17，分红率排名：15，pe排名：13，ROE排名：10，pb值：1.407729，pe值：7.475233，bonusRate:0.020631084874147856,bonusAmount:0.1,ROE:0.11890320000000001
第17名:股票代码：sh.600089, 股票名称：特变电工,股票价格：3.5669802，股票数量：0，综合排名：17，pb排名：15，分红率排名：16，pe排名：18，ROE排名：11，pb值：1.304231，pe值：17.522171，bonusRate:0.011213967489923269,bonusAmount:0.04,ROE:0.11644334999999999
第18名:股票代码：sh.601669, 股票名称：中国电建,股票价格：2.84545863，股票数量：0，综合排名：18，pb排名：12，分红率排名：17，pe排名：15，ROE排名：16，pb值：1.186141，pe值：9.023977，bonusRate:0.006677306708901264,bonusAmount:0.019,ROE:0.11123783333333333
持仓股票数目:8
2013-01-08持仓所属行业分布：
行业：J66货币金融服务,股票数目：2,持仓占比：25.0%, 股票名称：浦发银行,光大银行
行业：C38电气机械和器材制造业,股票数目：1,持仓占比：12.5%, 股票名称：特变电工
行业：E48土木工程建筑业,股票数目：2,持仓占比：25.0%, 股票名称：中国电建,中国交建
行业：C36汽车制造业,股票数目：1,持仓占比：12.5%, 股票名称：星宇股份
行业：C35专用设备制造业,股票数目：1,持仓占比：12.5%, 股票名称：徐工机械
行业：C31黑色金属冶炼和压延加工业,股票数目：1,持仓占比：12.5%, 股票名称：中信特钢
2013-01-08持仓金额:501037.994119元，现金:101085.86245900001元, 股票:399952.13165999996元
日期2013-01-08, 平均pe=8.592686689708199 平均pb=1.240551375
